chutes_1,chutes_2,chutes_no_alvo_1,chutes_no_alvo_2,posse_de_bola_1,posse_de_bola_2,passes_1,passes_2,precisao_passes_1,precisao_passes_2,faltas_1,faltas_2,cartao_amarelo_1,cartao_amarelo_2,cartao_vermelho_1,cartao_vermelho_2,impedimentos_1,impedimentos_2,escanteios_1,escanteios_2,resultado
12,8,5,3,0.57,0.43,454,359,0.82,0.76,22,13,5,5,0,0,2,1,6,3,0
8,12,4,6,0.42,0.58,385,546,0.79,0.84,13,14,3,3,0,0,1,0,7,5,1
6,18,1,4,0.37,0.63,384,648,0.77,0.84,13,5,3,2,1,0,1,2,3,10,0
11,14,2,7,0.52,0.48,410,388,0.81,0.79,14,11,2,2,0,0,0,3,4,7,1
15,11,5,4,0.41,0.59,333,486,0.82,0.83,18,22,5,5,0,0,4,0,8,3,0
5,14,0,7,0.43,0.57,400,526,0.8,0.82,14,16,2,1,0,0,1,2,2,10,1
15,13,9,5,0.53,0.47,426,385,0.86,0.82,7,8,2,2,0,0,3,1,6,5,0
11,12,6,3,0.64,0.36,525,290,0.86,0.76,12,12,3,2,0,0,1,1,4,5,1
6,21,3,9,0.26,0.74,215,593,0.72,0.88,15,5,1,2,1,0,0,1,3,15,1
17,9,7,2,0.59,0.41,410,294,0.85,0.79,11,23,1,4,0,1,4,1,7,4,1
13,10,6,3,0.63,0.37,512,302,0.84,0.73,14,15,3,0,0,1,3,2,5,1,1
5,17,3,5,0.36,0.64,302,545,0.78,0.84,16,18,5,2,2,0,0,0,6,6,2
16,10,3,5,0.69,0.31,507,243,0.88,0.72,11,14,0,0,0,0,2,0,9,5,1
17,14,3,6,0.58,0.42,498,358,0.85,0.81,14,13,4,1,0,2,1,1,3,5,1
3,11,0,6,0.36,0.64,316,580,0.77,0.88,19,14,3,1,0,0,3,1,4,6,1
11,16,4,3,0.49,0.51,394,382,0.79,0.8,13,9,5,1,1,0,1,2,2,6,0
20,13,8,3,0.55,0.45,465,380,0.83,0.79,6,20,0,3,0,0,2,1,7,7,2
14,11,4,3,0.58,0.42,426,319,0.83,0.78,12,9,7,1,0,2,1,2,11,4,0
12,8,4,5,0.42,0.58,377,516,0.74,0.82,19,9,2,1,0,0,3,1,3,5,0
23,7,8,3,0.64,0.36,486,290,0.84,0.73,13,14,1,1,0,0,0,3,12,5,2
13,14,5,7,0.56,0.44,513,414,0.8,0.74,11,12,2,3,0,0,2,2,8,8,0
12,9,3,4,0.42,0.58,345,464,0.73,0.81,23,17,2,6,0,0,1,0,5,4,1
14,17,4,2,0.48,0.52,357,358,0.78,0.81,22,18,3,2,1,0,1,0,1,6,0
7,15,4,5,0.48,0.52,356,372,0.8,0.81,10,19,5,2,0,1,3,2,3,8,0
16,14,8,3,0.37,0.63,334,553,0.76,0.84,16,10,3,2,0,0,0,1,7,8,0
17,18,4,4,0.56,0.44,477,384,0.87,0.8,15,19,1,5,0,0,2,1,4,3,2
18,15,3,5,0.73,0.27,485,188,0.83,0.59,12,10,3,5,0,0,4,3,9,5,1
19,10,8,0,0.41,0.59,333,460,0.78,0.86,17,9,0,5,0,0,4,0,8,8,2
13,7,5,4,0.37,0.63,316,541,0.69,0.81,19,13,1,2,0,0,1,0,5,6,0
17,7,6,3,0.63,0.37,505,302,0.86,0.76,9,16,3,5,1,1,2,4,12,2,2
27,5,7,1,0.62,0.38,496,321,0.83,0.75,14,10,3,2,0,1,2,0,13,0,1
10,20,5,7,0.44,0.56,433,524,0.83,0.84,7,16,1,2,0,0,0,0,3,12,0
19,11,7,3,0.6,0.4,451,299,0.87,0.73,18,18,4,5,0,1,2,0,1,4,2
5,16,2,6,0.48,0.52,421,448,0.76,0.76,11,11,1,0,0,0,4,3,4,8,1
14,22,6,10,0.49,0.51,419,424,0.8,0.84,9,14,4,1,0,0,1,4,6,5,0
14,14,3,4,0.59,0.41,421,296,0.81,0.78,11,21,3,5,0,0,0,2,6,7,0
16,17,4,6,0.46,0.54,387,445,0.73,0.77,23,11,2,2,0,0,2,1,7,4,0
14,10,3,1,0.57,0.43,528,435,0.85,0.83,9,11,3,3,0,0,3,0,9,0,2
11,6,3,2,0.48,0.52,251,259,0.4,0.39,21,10,3,4,0,1,5,1,5,7,1
12,11,6,3,0.34,0.66,280,526,0.75,0.87,21,9,4,3,0,0,5,2,3,9,2
11,16,3,3,0.51,0.49,378,367,0.82,0.78,19,8,3,1,0,0,4,0,2,6,0
9,8,5,2,0.52,0.48,479,434,0.82,0.82,12,20,3,3,0,0,1,2,3,7,2
16,11,5,4,0.63,0.37,464,282,0.85,0.7,11,22,2,2,0,0,1,1,9,2,2
11,11,4,4,0.61,0.39,552,354,0.87,0.79,11,10,2,1,0,1,0,0,3,4,1
16,7,3,3,0.57,0.43,452,348,0.78,0.7,18,20,2,3,0,0,3,0,4,4,2
7,17,6,4,0.45,0.55,340,385,0.68,0.75,10,9,4,2,0,0,1,0,5,11,2
10,13,3,5,0.47,0.53,394,429,0.79,0.79,12,12,3,1,1,0,0,1,6,8,1
12,13,2,3,0.31,0.69,253,551,0.77,0.88,11,16,1,4,1,0,2,1,5,7,1
13,11,9,6,0.43,0.57,332,425,0.78,0.84,13,15,3,3,0,0,1,3,1,9,1
11,22,6,6,0.48,0.52,411,414,0.79,0.8,16,11,1,2,0,0,1,2,3,10,0
14,12,6,3,0.47,0.53,391,440,0.83,0.85,16,14,1,1,0,0,3,0,7,4,1
11,16,2,4,0.4,0.6,318,467,0.77,0.83,12,13,3,3,0,0,1,1,1,10,0
20,12,4,2,0.52,0.48,391,379,0.8,0.82,12,18,1,2,0,0,5,2,6,2,0
8,13,2,3,0.42,0.58,427,573,0.81,0.86,12,15,4,1,0,0,4,3,5,4,1
12,16,6,4,0.32,0.68,277,601,0.79,0.88,16,11,4,4,1,0,2,1,6,5,0
19,8,5,4,0.43,0.57,334,450,0.77,0.81,14,15,1,3,0,0,0,0,5,4,0
17,15,9,4,0.53,0.47,484,404,0.84,0.84,13,10,2,3,0,1,3,2,6,10,2
16,11,3,4,0.68,0.32,599,290,0.88,0.76,14,15,3,3,0,0,1,3,4,4,1
20,12,6,4,0.51,0.49,369,360,0.75,0.81,14,20,2,6,1,0,3,1,10,2,0
15,11,2,5,0.47,0.53,406,438,0.77,0.75,14,16,2,2,0,0,2,0,2,4,1
16,11,6,4,0.53,0.47,466,410,0.86,0.84,13,11,2,1,0,1,2,1,6,5,2
23,7,6,0,0.64,0.36,500,293,0.8,0.66,13,12,1,3,0,0,1,2,7,1,0
9,22,2,7,0.49,0.51,409,415,0.76,0.74,22,19,4,4,1,0,5,1,1,7,2
10,18,1,9,0.34,0.66,326,630,0.76,0.87,19,14,1,2,1,0,0,2,4,9,2
16,14,3,2,0.53,0.47,482,456,0.81,0.79,14,17,2,3,0,0,1,0,5,2,0
16,18,5,7,0.47,0.53,413,449,0.8,0.8,12,13,1,2,0,0,1,1,5,4,1
7,16,3,8,0.53,0.47,425,407,0.84,0.8,11,14,4,3,0,0,4,0,8,2,2
15,6,6,1,0.63,0.37,622,352,0.9,0.84,17,14,1,2,0,0,3,0,4,3,1
20,9,3,4,0.79,0.21,685,183,0.89,0.64,9,12,1,3,0,1,1,0,8,3,0
21,11,2,6,0.43,0.57,384,522,0.82,0.86,12,9,2,2,1,1,3,0,11,4,0
6,17,2,3,0.68,0.32,573,276,0.82,0.71,17,17,3,6,0,0,4,1,3,3,1
29,10,12,2,0.49,0.51,361,392,0.82,0.83,12,16,2,1,0,1,2,2,12,4,1
4,12,3,4,0.49,0.51,424,435,0.81,0.8,17,16,3,1,0,0,2,2,4,3,1
14,9,1,1,0.45,0.55,368,454,0.79,0.83,15,10,0,2,0,0,1,6,7,6,0
12,18,5,7,0.43,0.57,341,441,0.81,0.85,13,18,4,3,0,0,0,0,3,9,0
16,10,3,3,0.48,0.52,373,406,0.84,0.85,18,13,4,1,0,0,1,1,9,8,1
24,10,3,3,0.61,0.39,372,251,0.8,0.7,12,11,4,6,2,0,3,2,12,1,2
17,9,3,2,0.67,0.33,603,300,0.85,0.73,7,13,1,4,0,0,3,1,6,4,1
18,10,8,6,0.78,0.22,597,178,0.87,0.6,13,13,4,6,2,2,5,3,7,2,2
18,14,8,4,0.51,0.49,355,325,0.7,0.69,8,5,1,0,0,0,1,5,5,8,1
5,26,3,6,0.34,0.66,276,513,0.72,0.87,11,15,4,3,1,0,1,1,2,7,1
9,19,4,3,0.51,0.49,486,479,0.83,0.87,15,8,3,0,0,0,4,1,3,6,1
12,23,3,7,0.39,0.61,287,446,0.73,0.82,17,9,3,1,0,0,1,2,3,7,2
14,15,4,8,0.44,0.56,427,550,0.88,0.88,16,9,4,2,0,0,2,0,9,1,1
10,23,6,6,0.3,0.7,247,560,0.68,0.87,14,11,4,1,0,0,0,3,5,10,1
15,23,5,7,0.47,0.53,387,430,0.77,0.78,13,17,2,1,0,0,1,2,7,7,1
9,7,1,2,0.62,0.38,527,335,0.85,0.73,20,10,3,3,0,0,0,4,3,2,0
8,17,3,6,0.33,0.67,328,663,0.77,0.9,15,14,5,0,0,0,0,1,3,1,1
7,15,4,4,0.49,0.51,395,392,0.78,0.74,18,17,4,1,0,0,0,1,2,5,0
11,9,3,1,0.8,0.2,730,182,0.89,0.66,14,18,2,3,0,0,1,1,6,1,2
13,15,2,5,0.54,0.46,356,311,0.75,0.71,16,14,3,3,1,0,0,2,6,4,1
10,7,5,2,0.49,0.51,352,369,0.82,0.81,16,18,2,2,0,0,0,6,4,2,0
29,4,9,2,0.59,0.41,527,400,0.87,0.8,15,7,3,4,0,0,0,1,16,1,0
8,17,4,3,0.44,0.56,475,574,0.88,0.9,11,11,1,2,0,0,0,1,6,6,2
15,3,6,2,0.58,0.42,519,374,0.9,0.82,11,12,0,3,0,0,4,0,6,4,1
12,16,6,7,0.54,0.46,489,418,0.86,0.82,13,15,2,4,0,0,0,2,3,7,2
12,9,5,4,0.39,0.61,257,391,0.77,0.84,20,24,3,4,1,0,0,3,2,3,0
35,13,7,5,0.72,0.28,553,231,0.84,0.6,12,15,1,2,1,0,0,0,9,2,2
12,13,3,3,0.6,0.4,562,374,0.84,0.76,10,12,0,0,0,0,3,2,4,4,2
8,11,2,3,0.47,0.53,346,376,0.78,0.81,20,9,7,5,0,0,1,2,0,3,2
21,21,3,5,0.47,0.53,377,412,0.78,0.77,8,14,2,2,0,0,2,2,3,11,1
22,11,7,4,0.63,0.37,479,288,0.87,0.75,22,11,3,2,0,1,1,1,6,2,1
9,18,1,6,0.35,0.65,248,434,0.67,0.77,19,11,4,1,0,1,0,6,4,9,2
37,8,13,2,0.46,0.54,355,434,0.76,0.81,5,6,1,3,0,0,1,0,19,7,1
18,17,6,6,0.6,0.4,501,344,0.87,0.79,16,17,2,3,0,0,0,2,9,10,1
20,11,4,3,0.66,0.34,481,256,0.86,0.7,10,15,1,2,0,0,3,0,2,2,1
19,15,2,6,0.47,0.53,350,426,0.81,0.81,19,11,1,2,0,0,0,0,11,7,0
7,12,2,4,0.49,0.51,433,457,0.81,0.82,7,12,2,4,0,0,3,1,6,3,1
12,12,6,5,0.39,0.61,295,454,0.74,0.83,9,15,0,1,0,0,1,2,2,6,0
11,6,2,2,0.6,0.4,496,340,0.84,0.78,12,16,1,1,0,0,2,0,7,4,0
19,16,5,4,0.48,0.52,349,370,0.79,0.83,13,18,5,4,0,0,0,0,9,10,1
6,14,2,6,0.54,0.46,473,404,0.82,0.81,11,7,1,1,2,0,2,2,2,5,1
9,21,7,4,0.32,0.68,309,647,0.71,0.86,8,5,5,0,0,0,2,2,2,13,1
17,17,3,5,0.4,0.6,338,501,0.73,0.84,13,7,2,1,0,0,2,4,5,5,0
17,17,4,0,0.55,0.45,543,447,0.9,0.87,13,11,0,1,0,0,0,1,8,6,1
14,6,4,2,0.41,0.59,338,474,0.76,0.83,17,12,5,3,0,0,3,1,6,8,1
11,18,4,7,0.56,0.44,542,434,0.84,0.82,5,18,1,1,0,0,1,2,2,6,1
16,23,2,1,0.38,0.62,307,473,0.75,0.83,16,16,3,2,0,0,2,1,4,7,0
6,15,2,3,0.36,0.64,328,583,0.76,0.86,17,7,4,2,0,0,5,1,5,3,0
15,9,3,5,0.63,0.37,555,334,0.87,0.79,7,9,1,0,0,0,1,0,5,6,2
15,14,4,2,0.63,0.37,487,275,0.88,0.76,18,21,3,4,0,0,3,1,2,6,2
16,25,6,4,0.44,0.56,408,490,0.81,0.84,18,8,1,3,0,0,1,2,4,10,2
16,6,8,1,0.62,0.38,494,310,0.84,0.73,17,12,3,1,0,0,3,1,11,4,1
14,16,5,2,0.45,0.55,366,444,0.77,0.83,17,14,0,2,0,0,1,1,3,3,1
17,15,10,5,0.74,0.26,603,211,0.9,0.73,9,19,0,2,0,0,0,2,3,2,2
10,14,3,7,0.44,0.56,319,406,0.7,0.78,18,14,3,4,0,0,1,1,9,4,1
15,15,9,5,0.42,0.58,383,527,0.8,0.85,15,8,3,0,0,0,2,1,3,2,1
27,8,12,2,0.63,0.37,550,317,0.91,0.82,14,13,3,3,0,1,2,1,5,4,1
8,15,4,7,0.66,0.34,586,297,0.88,0.82,10,11,5,4,0,0,4,3,3,4,0
23,16,10,7,0.65,0.35,553,298,0.87,0.75,18,15,2,2,0,0,2,2,4,4,1
8,19,4,6,0.38,0.62,372,584,0.82,0.89,15,16,3,1,0,0,1,1,2,9,1
16,7,8,4,0.31,0.69,296,672,0.77,0.9,7,10,1,1,0,0,1,1,4,2,0
15,17,3,5,0.48,0.52,399,419,0.77,0.81,16,6,5,3,0,0,1,2,7,7,2
13,20,9,4,0.36,0.64,308,541,0.8,0.86,11,7,5,2,0,0,3,0,3,6,0
16,17,4,6,0.46,0.54,410,494,0.8,0.82,15,16,2,0,0,0,3,0,11,2,1
19,13,8,4,0.58,0.42,453,333,0.85,0.81,19,19,1,1,0,0,0,1,5,6,2
18,11,9,5,0.52,0.48,391,374,0.83,0.77,13,15,0,1,0,0,4,1,12,5,1
17,13,4,7,0.56,0.44,429,337,0.85,0.81,14,20,3,1,0,0,1,1,3,8,1
5,24,2,7,0.39,0.61,331,528,0.72,0.82,20,11,2,5,0,1,4,2,5,9,1
23,10,6,3,0.65,0.35,554,318,0.83,0.67,4,12,0,1,0,0,2,2,6,3,2
7,14,3,6,0.47,0.53,474,521,0.79,0.83,12,11,1,2,0,0,0,2,0,5,2
11,27,3,2,0.47,0.53,375,381,0.71,0.8,11,11,4,4,0,0,1,3,5,7,0
8,4,0,2,0.58,0.42,490,365,0.84,0.75,12,16,3,4,0,1,1,0,4,4,1
20,18,3,4,0.51,0.49,355,356,0.8,0.79,11,18,2,1,1,0,3,1,7,3,1
12,16,7,7,0.47,0.53,373,424,0.79,0.86,14,11,3,3,1,0,0,5,6,5,2
10,16,3,4,0.51,0.49,488,484,0.8,0.78,6,6,0,0,0,0,0,1,4,3,1
5,16,1,6,0.48,0.52,433,469,0.84,0.85,16,12,7,0,1,0,0,1,3,6,1
21,9,5,3,0.69,0.31,600,277,0.88,0.7,12,13,1,1,0,0,1,1,7,1,1
10,12,4,2,0.39,0.61,312,484,0.75,0.85,15,13,3,4,0,0,1,1,6,5,1
19,7,5,2,0.57,0.43,429,344,0.8,0.77,11,10,2,4,0,0,0,1,10,3,2
18,10,6,3,0.47,0.53,372,422,0.76,0.79,16,17,1,0,0,0,0,2,7,7,1
9,23,3,5,0.48,0.52,421,445,0.79,0.85,15,11,1,1,0,0,1,2,5,7,1
10,12,3,7,0.32,0.68,314,660,0.79,0.91,14,12,2,5,0,0,2,0,5,5,0
10,15,4,3,0.34,0.66,278,506,0.69,0.83,18,12,2,1,0,0,1,2,2,13,2
16,11,5,4,0.61,0.39,533,347,0.84,0.77,9,23,4,3,0,0,1,0,8,3,0
21,11,6,4,0.58,0.42,449,338,0.86,0.79,10,10,1,2,0,0,1,1,10,8,1
14,7,4,2,0.59,0.41,522,367,0.81,0.78,12,11,1,2,0,0,2,4,8,2,0
20,13,7,5,0.45,0.55,423,495,0.79,0.83,7,12,2,2,0,0,1,1,3,5,2
9,11,1,5,0.35,0.65,300,558,0.77,0.88,14,11,1,2,0,0,2,1,6,11,1
8,19,2,8,0.43,0.57,342,438,0.8,0.84,10,12,3,2,0,0,1,3,4,5,1
8,16,2,7,0.67,0.33,547,266,0.87,0.74,15,12,5,1,0,1,0,1,5,7,1
10,21,5,8,0.36,0.64,287,504,0.79,0.87,14,10,2,1,0,0,1,0,2,11,2
17,15,5,2,0.52,0.48,464,427,0.85,0.82,10,23,3,3,0,0,2,0,7,6,2
17,13,2,3,0.46,0.54,314,391,0.78,0.81,13,10,0,2,1,0,1,2,6,2,0
14,9,4,3,0.58,0.42,490,369,0.81,0.76,15,10,2,2,0,0,1,4,5,3,2
5,13,3,4,0.56,0.44,443,341,0.82,0.8,14,14,4,4,1,0,2,4,4,5,1
11,14,2,5,0.45,0.55,396,459,0.78,0.84,10,18,3,0,0,1,3,0,3,8,0
7,19,2,7,0.4,0.6,370,531,0.75,0.82,7,20,3,0,0,0,0,0,1,9,2
12,13,6,3,0.35,0.65,266,483,0.63,0.78,13,9,4,3,0,0,1,2,8,4,2
5,19,3,13,0.3,0.7,260,571,0.76,0.91,14,13,2,3,0,0,1,0,4,12,1
11,16,4,4,0.48,0.52,362,381,0.82,0.77,10,17,0,1,0,0,1,4,4,13,1
11,16,2,5,0.61,0.39,541,343,0.79,0.68,9,16,0,1,0,0,1,1,6,6,1
8,15,0,5,0.68,0.32,628,295,0.9,0.8,12,21,1,1,0,0,2,1,5,6,1
5,28,3,7,0.27,0.73,233,591,0.63,0.85,13,10,0,0,0,0,2,0,0,7,2
15,7,6,3,0.64,0.36,571,334,0.88,0.82,13,13,1,2,0,0,1,3,11,3,1
11,18,5,9,0.34,0.66,289,557,0.71,0.86,19,11,2,2,0,0,2,3,2,4,0
11,20,5,3,0.43,0.57,385,487,0.76,0.83,16,11,2,0,0,0,0,1,4,10,0
12,18,3,9,0.41,0.59,369,532,0.75,0.83,10,10,0,0,0,0,2,2,7,2,0
7,23,2,7,0.36,0.64,300,484,0.76,0.88,14,8,2,2,1,0,1,4,3,17,0
7,13,1,4,0.64,0.36,494,284,0.81,0.73,7,14,2,1,0,0,0,0,7,4,1
8,28,2,11,0.42,0.58,325,427,0.73,0.83,16,23,4,3,0,0,2,1,2,10,0
18,13,6,5,0.72,0.28,669,269,0.87,0.77,9,12,2,4,0,0,0,1,9,5,1
10,14,2,5,0.49,0.51,464,476,0.79,0.8,15,9,5,1,0,0,0,0,8,4,2
10,15,2,6,0.7,0.3,486,211,0.85,0.72,9,14,2,2,1,1,1,1,3,3,1
12,12,3,2,0.43,0.57,358,460,0.79,0.85,14,14,4,3,0,0,0,2,4,5,1
17,9,3,2,0.61,0.39,544,350,0.9,0.82,16,16,3,3,0,0,0,2,3,3,0
8,19,2,4,0.4,0.6,289,402,0.73,0.81,15,9,1,0,0,0,1,1,3,8,0
9,16,5,4,0.43,0.57,313,421,0.72,0.78,23,14,4,4,0,0,0,1,6,1,0
5,15,1,8,0.28,0.72,242,613,0.64,0.85,10,10,2,2,0,0,4,1,2,7,2
14,6,4,1,0.45,0.55,417,502,0.8,0.79,19,14,3,2,0,0,0,2,3,4,2
7,21,1,7,0.54,0.46,451,366,0.82,0.77,6,13,0,0,0,0,4,0,2,14,0
7,24,1,13,0.45,0.55,435,521,0.82,0.87,10,4,3,0,0,0,0,0,1,10,1
15,14,5,4,0.53,0.47,488,437,0.81,0.74,8,12,1,1,0,0,5,1,5,5,1
9,20,2,7,0.61,0.39,468,283,0.86,0.79,15,18,6,6,0,0,4,1,3,7,0
11,11,2,3,0.4,0.6,323,445,0.72,0.77,14,12,4,4,0,0,2,3,2,11,0
12,7,3,2,0.74,0.26,699,241,0.9,0.72,7,15,0,2,0,0,0,1,3,6,1
11,25,2,10,0.48,0.52,404,429,0.79,0.82,8,19,3,2,0,0,4,0,5,4,1
6,15,1,6,0.37,0.63,296,483,0.73,0.86,19,12,6,3,1,1,2,0,7,12,0
12,14,4,4,0.49,0.51,493,485,0.82,0.79,10,14,2,2,0,0,2,1,2,8,0
15,17,4,9,0.57,0.43,386,291,0.74,0.69,15,14,1,2,0,0,2,1,5,9,2
12,12,7,2,0.51,0.49,484,451,0.82,0.83,6,12,2,1,0,0,3,1,3,5,2
10,12,2,4,0.67,0.33,574,277,0.87,0.74,9,18,1,3,1,0,4,5,5,7,0
9,24,4,8,0.33,0.67,270,516,0.65,0.84,16,8,2,1,0,0,0,1,2,13,2
6,21,2,6,0.38,0.62,363,592,0.8,0.84,10,8,2,1,0,0,1,1,5,7,0
10,8,4,4,0.57,0.43,452,343,0.84,0.78,17,24,3,4,0,0,2,4,5,3,1
16,1,3,0,0.68,0.32,716,331,0.89,0.72,16,14,1,3,0,0,2,0,4,3,1
11,15,3,7,0.33,0.67,245,514,0.72,0.85,19,7,2,1,0,0,6,5,6,5,1
6,24,1,9,0.33,0.67,251,498,0.65,0.85,15,6,3,0,0,0,1,3,3,14,1
9,15,2,3,0.3,0.7,250,550,0.67,0.85,20,17,3,3,1,0,1,1,2,7,0
20,12,5,2,0.47,0.53,366,421,0.76,0.74,11,20,1,5,0,0,1,3,6,11,0
15,13,4,5,0.58,0.42,454,322,0.85,0.74,11,16,3,6,1,0,2,1,8,7,1
18,13,7,3,0.57,0.43,473,355,0.8,0.74,14,11,1,3,0,0,3,1,7,3,0
15,7,6,4,0.72,0.28,548,219,0.89,0.73,14,14,1,3,0,0,0,1,9,4,0
13,9,3,4,0.61,0.39,458,307,0.79,0.72,20,16,3,4,0,0,1,2,10,2,1
18,12,2,4,0.46,0.54,347,420,0.79,0.8,17,12,4,2,0,0,3,1,10,5,1
21,5,6,2,0.6,0.4,431,295,0.82,0.72,14,16,0,5,0,0,0,0,5,2,0
8,21,1,7,0.39,0.61,329,512,0.75,0.84,15,11,5,2,2,0,0,0,4,10,2
12,18,4,6,0.51,0.49,440,415,0.84,0.86,10,12,4,1,3,2,0,4,2,6,2
11,18,1,8,0.38,0.62,324,498,0.75,0.82,17,14,3,2,0,0,1,1,2,14,0
16,11,7,3,0.45,0.55,379,462,0.81,0.81,14,12,1,3,0,0,2,1,4,8,1
19,17,4,3,0.55,0.45,432,374,0.82,0.8,12,12,3,4,1,0,1,1,8,5,1
17,11,3,5,0.64,0.36,455,258,0.83,0.7,9,10,3,1,0,1,2,2,8,4,0
13,19,4,4,0.45,0.55,356,398,0.8,0.82,13,19,2,3,0,0,1,0,2,10,2
17,7,6,2,0.61,0.39,568,363,0.89,0.82,13,8,2,4,0,0,1,1,9,4,1
11,14,4,3,0.48,0.52,358,389,0.75,0.8,19,21,3,3,0,0,1,2,5,4,1
7,20,3,8,0.73,0.27,668,241,0.88,0.77,15,15,5,2,0,0,0,3,3,7,1
11,19,5,8,0.35,0.65,330,611,0.8,0.87,14,5,3,0,0,0,0,1,4,5,1
10,21,3,6,0.38,0.62,409,658,0.83,0.91,9,5,1,1,0,0,3,2,5,5,1
14,11,4,3,0.31,0.69,256,557,0.75,0.88,12,9,2,4,0,0,3,3,7,3,1
11,18,3,8,0.42,0.58,311,426,0.72,0.79,13,14,1,6,0,0,2,1,2,4,1
17,6,6,1,0.56,0.44,394,328,0.79,0.74,14,16,4,4,0,0,1,2,11,6,2
12,12,6,5,0.59,0.41,544,384,0.83,0.78,14,15,1,2,0,0,2,0,6,3,0
16,10,3,3,0.68,0.32,516,245,0.84,0.65,11,13,3,3,0,0,2,3,7,9,2
5,14,2,5,0.71,0.29,627,250,0.89,0.78,4,16,2,2,1,0,3,1,1,10,1
10,16,4,4,0.38,0.62,261,407,0.65,0.8,23,15,4,3,0,0,1,0,4,5,2
9,11,3,2,0.47,0.53,455,503,0.83,0.86,7,13,1,4,0,0,3,1,2,5,1
20,9,3,3,0.59,0.41,419,312,0.81,0.76,7,13,2,4,0,0,2,0,11,3,2
17,6,6,1,0.52,0.48,336,333,0.83,0.81,12,11,3,5,0,0,0,0,11,2,1
5,23,3,9,0.32,0.68,328,671,0.83,0.9,6,7,0,1,1,0,1,0,1,10,1
15,12,4,3,0.45,0.55,357,421,0.73,0.81,15,11,2,3,0,0,2,3,3,6,2
9,15,4,6,0.4,0.6,422,650,0.81,0.86,5,11,0,1,0,0,2,1,4,7,1
12,10,5,2,0.52,0.48,421,399,0.8,0.77,14,16,1,4,1,0,6,1,6,2,2
17,12,2,6,0.34,0.66,326,650,0.77,0.87,9,7,1,2,0,0,1,1,2,5,0
29,13,10,5,0.4,0.6,301,482,0.77,0.86,16,13,4,0,0,0,4,1,12,5,1
14,16,6,5,0.52,0.48,339,316,0.82,0.8,19,24,3,4,1,0,1,0,7,3,0
13,14,4,5,0.54,0.46,461,412,0.82,0.81,10,14,3,2,0,0,0,1,7,2,1
9,21,2,4,0.37,0.63,300,484,0.66,0.8,10,11,1,2,0,0,0,1,4,13,0
21,16,6,7,0.67,0.33,661,338,0.89,0.8,13,8,3,2,0,0,0,2,11,3,0
12,10,3,5,0.57,0.43,461,350,0.8,0.78,18,18,4,2,0,1,1,4,4,5,2
19,11,11,3,0.57,0.43,501,396,0.89,0.83,16,13,1,2,0,0,4,0,9,6,1
6,14,2,6,0.57,0.43,441,346,0.81,0.8,17,20,2,4,0,0,2,1,3,5,2
18,13,4,4,0.67,0.33,563,277,0.85,0.66,13,13,4,2,0,0,1,0,3,3,2
21,17,5,5,0.45,0.55,326,405,0.8,0.87,14,11,2,2,0,0,1,2,7,6,2
19,7,4,3,0.49,0.51,389,412,0.75,0.78,16,10,0,1,0,0,0,4,6,5,1
16,20,8,11,0.39,0.61,290,463,0.78,0.85,23,15,7,1,0,0,0,0,6,6,1
16,10,5,2,0.34,0.66,327,624,0.8,0.86,16,11,1,1,0,0,1,0,3,6,1
7,8,1,2,0.32,0.68,248,500,0.66,0.81,8,16,2,3,0,1,3,4,4,10,2
6,17,2,4,0.34,0.66,269,488,0.66,0.85,7,12,0,3,1,0,2,2,5,8,1
5,16,2,2,0.36,0.64,328,565,0.76,0.85,18,12,5,3,0,0,1,3,0,16,0
22,18,10,8,0.63,0.37,511,303,0.85,0.73,8,18,1,3,0,0,4,4,8,7,2
17,10,6,2,0.57,0.43,451,350,0.84,0.77,8,15,2,4,0,0,1,1,9,4,0
19,16,8,3,0.51,0.49,437,432,0.85,0.84,13,10,2,0,0,0,0,1,3,8,1
13,7,3,4,0.63,0.37,563,348,0.85,0.78,12,12,0,4,0,0,1,0,10,0,1
9,19,4,7,0.33,0.67,234,457,0.64,0.82,24,10,2,1,1,0,1,1,8,4,2
5,19,1,8,0.44,0.56,305,358,0.75,0.85,14,9,3,3,2,0,0,2,3,15,0
10,22,1,4,0.34,0.66,211,377,0.52,0.78,20,11,4,4,1,0,1,3,7,10,0
20,8,6,3,0.51,0.49,470,472,0.88,0.82,10,19,2,1,0,0,0,1,7,4,0
11,12,1,3,0.49,0.51,475,488,0.78,0.84,13,15,5,3,0,0,3,1,4,3,2
15,17,3,7,0.42,0.58,407,565,0.83,0.84,12,15,2,0,0,0,2,1,9,5,2
15,15,3,7,0.46,0.54,343,387,0.78,0.79,11,21,2,3,0,0,0,3,4,10,1
9,19,3,3,0.43,0.57,335,400,0.76,0.82,11,21,4,3,0,1,1,1,2,15,2
13,19,4,7,0.39,0.61,347,554,0.8,0.87,12,12,6,2,0,0,2,5,3,5,1
9,11,4,6,0.53,0.47,412,376,0.78,0.78,13,16,3,0,0,0,0,1,4,4,1
9,15,3,6,0.46,0.54,348,413,0.72,0.75,17,10,1,1,0,0,1,3,4,11,2
12,8,3,2,0.53,0.47,486,454,0.84,0.82,15,11,1,3,1,1,1,0,7,4,2
10,22,2,9,0.51,0.49,401,384,0.85,0.86,7,12,2,2,0,0,0,3,7,9,1
